"Reynolds";"Amplitude";"Temps";"Premiere_cesure";"nb_cesures";"volume";"surface";"ratio_vs";"satellite";"long_onde";"poly4";"poly3";"poly2";"poly1";"poly0"
104;0,04;346,5;122,95;22;1045,47670692449;1210,06124449826;1,15742535102282;1;6,874;-1,79663746687082e-09;7,95913101816232e-07;-0,000128344186976981;0,0114956252094578;1,12772258494562
104;0,04;347;123,362;21;1047,47044323212;1211,80437634811;1,15688646317209;1;6,876;-1,70679004176579e-09;7,54010591540539e-07;-0,000121868353276043;0,0111225878674964;1,13384335530275
104;0,04;347,5;123,745;21;1050,08947033877;1214,39181675791;1,15646509279455;1;6,874;-1,619547027723e-09;7,12919031172985e-07;-0,000115432719037243;0,0107460161087008;1,14009359743708
104;0,04;348;124,142;21;1051,92589280419;1215,59183699492;1,15558695275999;1;6,875;-1,53303337284113e-09;6,71669584061999e-07;-0,000108874412280283;0,0103555214480486;1,14667377997675
104;0,04;348,5;124,554;21;1054,05542233414;1217,19143406045;1,15476986149841;1;6,813;-1,43813109598204e-09;6,26440141236122e-07;-0,000101693847357708;0,00992865098375271;1,15385683313677
104;0,04;349;124,971;21;1054,5096269884;1217,14214670558;1,15422573256315;1;6,875;-1,34107153098519e-09;5,79889582554494e-07;-9,42669391946193e-05;0,00948629435593076;1,16130915165658
104;0,04;349,5;123,473;22;1051,52034473343;1214,0944162404;1,15460858396247;1;6,875;-1,24391502831538e-09;5,3304261516442e-07;-8,67368620391605e-05;0,00903184343244993;1,16917957577127
104;0,04;350;123,929;22;1046,83426036965;1210,81817670344;1,15664744892462;1;6,875;-1,70243715728984e-09;7,82211975417495e-07;-0,000132336476025263;0,0121976584152922;1,10578761467353
104;0,05;344;119,686;20;1052,5078405629;1186,28234784618;1,12710072279531;1;6,876;-2,45967261983363e-09;1,17065670570783e-06;-0,000197069197652605;0,0154727690172457;1,13816219288166
104;0,05;344,5;120,118;20;1050,21848381643;1184,6660055119;1,12801862066538;1;6,812;-3,18696096773956e-09;1,46876153401301e-06;-0,000234833839384474;0,0169922143523922;1,12867935810252
104;0,05;345;118,999;21;1050,74666087626;1183,95774507811;1,12677754701667;1;6,875;-2,6006591968231e-09;1,22045603567173e-06;-0,000201520359389462;0,0154751955723211;1,1438797093346
104;0,05;345,5;119,45;20;1052,21297941051;1184,17639499784;1,12541511858299;1;6,875;-2,49720672684712e-09;1,17268187481555e-06;-0,000194216612306211;0,0150610172632688;1,1504845092052
104;0,05;346;119,917;20;1054,56456323018;1185,8515679048;1,12449404166634;1;6,875;-2,3933657566197e-09;1,1243142968014e-06;-0,000186750129188632;0,0146335275032991;1,15731014804758
104;0,05;346,5;116,018;21;1056,23124715524;1187,39647997171;1,12418230682887;1;6,875;-2,28857315623306e-09;1,07507978446573e-06;-0,000179068448664365;0,0141881287328488;1,16450089172929
104;0,05;347;116,408;21;1059,3458874502;1191,15233738429;1,12442248702295;1;6,875;-2,18728582749037e-09;1,02704773851406e-06;-0,000171488280437556;0,0137413320618396;1,17192851604301
104;0,05;347,5;116,799;21;1062,05841873308;1192,77522823631;1,12307873766413;1;6,875;-2,07572036925211e-09;9,7405139408251e-07;-0,000163110386064448;0,0132468228607767;1,1801364889145
104;0,05;348;117,175;21;1062,47816289768;1192,35379992503;1,12223840598581;1;6,875;-1,96753642938808e-09;9,22308484332392e-07;-0,000154847679880046;0,0127511255474447;1,18864967425219
104;0,05;348,5;117,573;20;1065,4340240703;1195,21507576688;1,12181050047639;1;6,812;-1,85809723792007e-09;8,6946271438882e-07;-0,000146307846506478;0,0122300248562879;1,19790471385298
104;0,05;349;117,986;20;1067,49821792289;1197,36860711474;1,12165864730393;1;6,875;-1,7551047815674e-09;8,19286117623247e-07;-0,000138115576270794;0,0117244843952051;1,20698007218337
104;0,05;349,5;118,406;20;1065,62140581381;1194,9116883542;1,12132853360022;1;6,875;-1,64557375695556e-09;7,65685384335998e-07;-0,0001293066732535;0,011174514942739;1,21707586288147
104;0,05;350;118,83;20;1062,48105684481;1193,35966465321;1,12318206236737;1;6,876;-1,53383393884017e-09;7,10858327409296e-07;-0,000120287038264904;0,0106125822312357;1,22729268206966
105;0,01;344;238;0;818,341485410539;1478,98415972138;1,80729461488735;0;5,875;-7,34010208260268e-10;3,68374997052508e-07;-6,03802131877207e-05;0,00504546095065267;1,00896580202898
105;0,01;344,5;238;0;817,386446042779;1478,05696511979;1,8082719285052;0;5,375;-1,51416184829548e-09;6,93593669401135e-07;-0,000102823260970517;0,00686953298564784;0,993845153887401
105;0,01;345;238;0;818,01156878192;1477,96382335681;1,80677618723364;0;6,81299999999999;-1,80332335353001e-10;1,37625410828551e-07;-3,02784603774168e-05;0,00375236365689007;1,01967721981986
105;0,01;345,5;238;0;819,460618073445;1478,85583455164;1,80466980588822;0;6,81200000000001;-1,74784188180953e-10;1,3496508862983e-07;-2,98615858921437e-05;0,00372824394550376;1,02007074287112
105;0,01;346;238;0;821,374621358019;1480,47585050151;1,80243680776716;0;6,81299999999999;-1,69554043091511e-10;1,32395482655219e-07;-2,94446875798756e-05;0,00370266495113131;1,02052712924089
105;0,01;346,5;238;0;823,202032129982;1482,37308676173;1,80074031514012;0;6,75;-1,64596014699422e-10;1,30039120640173e-07;-2,90746239131475e-05;0,00368102414444695;1,02089054514733
105;0,01;347;238;0;825,161888022671;1484,17490192734;1,79864693640161;0;6,75;-1,59913131388356e-10;1,27728715330559e-07;-2,86925134687463e-05;0,00365686887034183;1,02133074348715
105;0,01;347,5;238;0;826,84274881735;1485,58350371337;1,79669411848653;0;6,75;-1,55528197359626e-10;1,2555194701193e-07;-2,83356519753466e-05;0,00363514972705407;1,02168032754664
105;0,01;348;238;0;828,244159842029;1486,2452752558;1,79445306990063;0;6,81200000000001;-1,4931664261609e-10;1,22509483458582e-07;-2,78446241062761e-05;0,00360575653565055;1,02218323028987
105;0,01;348,5;238;0;828,620077776962;1486,07293770903;1,79343100362218;0;6,81200000000001;-1,44685601618584e-10;1,20229003922202e-07;-2,74766877884583e-05;0,00358354217376277;1,02257442942851
105;0,01;349;238;0;827,878374094713;1485,17596433359;1,79395429426168;0;6,75;-1,38378467503835e-10;1,1710779020679e-07;-2,6961695812704e-05;0,0035513375303321;1,02316755529686
105;0,01;349,5;238;0;825,725634379524;1483,76000622608;1,79691648708597;0;6,75;-1,34678991204649e-10;1,15171015196025e-07;-2,66216923460851e-05;0,00352843408838078;1,02363921590962
105;0,01;350;238;0;822,903698826131;1482,04743169011;1,80099741173146;0;6,75;-1,34724258979119e-10;1,14848670350901e-07;-2,65049868418636e-05;0,00351612673319876;1,02398754778579
105;0,02;344;172,791;20;962,824089719719;1306,92878970044;1,35739103711135;1;6,875;-4,49935136323751e-09;2,02448307902201e-06;-0,000285841951690432;0,0164936017979043;0,967293887935978
105;0,02;344,5;173,267;20;963,266455581468;1305,84970344717;1,35564743885834;1;6,81299999999999;-3,08100091569171e-09;1,43657395766905e-06;-0,000209834047018552;0,0132898171721947;0,991959125723148
105;0,02;345;173,743;19;965,459921330525;1307,64998060613;1,3544321744646;1;6,81299999999999;-3,10590049955043e-09;1,4486913827926e-06;-0,000211806446431573;0,0134103558310524;0,989865649550347
105;0,02;345,5;174,22;19;968,07409088641;1309,8057447481;1,35300154923967;1;6,81299999999999;-3,12997460879374e-09;1,46053908390428e-06;-0,000213748400300867;0,0135279077911031;0,98797868947339
105;0,02;346;174,698;19;970,510833175278;1311,90054639056;1,35176290830092;1;6,875;-3,15429089262856e-09;1,4721026648403e-06;-0,000215576291596584;0,0136355094614621;0,986213150131358
105;0,02;346,5;171,078;20;972,856085941101;1314,03016453828;1,35069326648364;1;6,81299999999999;-3,17529931925257e-09;1,48251735832269e-06;-0,000217310464848003;0,013744309939886;0,984262805925382
105;0,02;347;171,519;20;975,216948880131;1316,2823048117;1,34973280183781;1;6,81299999999999;-3,19458285436794e-09;1,49223751124233e-06;-0,000218951040797205;0,0138489027879422;0,982326338384327
105;0,02;347,5;171,951;19;977,58774510914;1318,00714553643;1,34822388284878;1;6,81299999999999;-3,21670689797575e-09;1,50358314336976e-06;-0,000220907191825334;0,0139771060389084;0,979852073826066
105;0,02;348;172,377;19;979,860543632146;1319,93352917914;1,34706263841017;1;6,81299999999999;-3,23258014371513e-09;1,51186924508035e-06;-0,000222369638163603;0,0140754401148844;0,977913366670329
105;0,02;348,5;170,457;20;981,072180241615;1319,58327519636;1,34504198750328;1;6,875;-3,25236152276839e-09;1,52219880882447e-06;-0,000224198709613119;0,0141992171422024;0,975448431797342
105;0,02;349;170,922;20;979,634059080044;1317,74036662888;1,34513531294159;1;6,81200000000001;-3,27271466725919e-09;1,532717955307e-06;-0,000226016523757163;0,0143169331688117;0,973344598774884
105;0,02;349,5;171,392;20;975,803947605922;1315,05789633747;1,3476660958012;1;6,81200000000001;-3,28440715918503e-09;1,53920113886792e-06;-0,000227229721305095;0,014403215387567;0,971551069326174
105;0,02;350;171,864;20;970,3029951205;1312,06544883027;1,35222240416493;1;6,81200000000001;-3,31369404279954e-09;1,55373190520337e-06;-0,000229658011281111;0,0145579008297623;0,968641890145008
105;0,03;344;138,577;22;1016,38258004433;1244,60987093704;1,22454860539105;1;6,81200000000001;-3,08622235155987e-09;1,2970692422067e-06;-0,00018106595783852;0,0128385995537202;1,05309894172028
105;0,03;344,5;139,056;22;1015,32014054432;1242,92355205828;1,22416910925449;1;6,875;-2,89576558703211e-09;1,21693432173386e-06;-0,000170396710560132;0,0123573988016875;1,05785174327845
105;0,03;345;139,534;21;1017,06194121435;1243,62685897787;1,22276412928499;1;6,875;-2,81801248272534e-09;1,18324155857643e-06;-0,000165700278110026;0,0121276685345536;1,06061570837957
105;0,03;345,5;135,877;22;1019,44742962935;1246,01216640588;1,22224268774595;1;6,87400000000001;-2,7409068260374e-09;1,1494615589637e-06;-0,000160898139321012;0,0118839297493345;1,06375751135555
105;0,03;346;136,309;22;1021,79721790085;1248,21957193133;1,22159225927003;1;6,87500000000001;-2,66387581353915e-09;1,11556394621847e-06;-0,00015607597096484;0,0116407769372754;1,06681093708126
105;0,03;346,5;136,725;22;1024,11678308779;1250,28230569334;1,22083958230198;1;6,87500000000001;-2,58266096388299e-09;1,07947752017407e-06;-0,000150862201346231;0,0113712054633741;1,0703581847979
105;0,03;347;137,141;22;1026,41554863313;1252,52538592861;1,22029073662864;1;6,87500000000001;-2,50339477343574e-09;1,04427143581566e-06;-0,000145777462883322;0,0111069576756733;1,0740225960999
105;0,03;347,5;137,561;22;1028,67847258312;1254,7149256251;1,21973479475504;1;6,87500000000001;-2,42941999437368e-09;1,01133023819909e-06;-0,000141000018798268;0,0108557544474092;1,07761313883233
105;0,03;348;135,748;22;1030,94992913583;1257,1039090034;1,21936465921011;1;6,813;-2,34912510447995e-09;9,75106572943633e-07;-0,000135642638332836;0,0105660861697844;1,08192484273315
105;0,03;348,5;136,208;22;1032,12313792598;1256,67659652418;1,21756460091519;1;6,875;-2,26842517890209e-09;9,38338874409866e-07;-0,000130147324782701;0,010266118561941;1,08640955026366
105;0,03;349;136,677;22;1031,14733262759;1254,88296086193;1,21697736216241;1;6,875;-2,18541409528292e-09;9,00323747534129e-07;-0,000124411803177736;0,00994731775762083;1,09131887755894
105;0,03;349,5;137,151;22;1027,70715225605;1252,47900343382;1,21871196545081;1;6,875;-2,10228982591997e-09;8,61968708590147e-07;-0,000118580936197694;0,00962141027368091;1,09633463925764
105;0,03;350;137,627;22;1023,5382962334;1249,66406693077;1,22092555943388;1;6,875;-2,02780218486403e-09;8,27148293202633e-07;-0,000113191317425373;0,00931170309578003;1,10131355678437
105;0,04;344;124,862;22;1038,22621751345;1203,47128173765;1,1591609433828;1;6,875;-2,03410901326686e-09;9,10731430415199e-07;-0,000147544813259846;0,0127467042987012;1,10514215277126
105;0,04;344,5;125,34;22;1036,91073758199;1202,71427969762;1,1599014612408;1;6,875;-2,05560626566271e-09;9,16559725773797e-07;-0,000147578404240847;0,0126798473141414;1,10776613944925
105;0,04;345;121,673;23;1038,09657546607;1202,48225436222;1,15835297291328;1;6,875;-1,97172248078832e-09;8,78190552769041e-07;-0,000141794246650303;0,0123603389991931;1,11249043389711
105;0,04;345,5;122,062;22;1038,55963023255;1201,30957765591;1,15670736921183;1;6,875;-1,88100603056108e-09;8,36208317598851e-07;-0,00013536328956927;0,0119961685689461;1,11818133190821
105;0,04;346;122,465;22;1042,18467443844;1205,27028945762;1,15648437270204;1;6,876;-1,79492591501587e-09;7,96213030183531e-07;-0,000129223577407496;0,0116491938208497;1,12355586904977
105;0,04;346,5;122,873;21;1044,35619494995;1207,41470710237;1,15613304439702;1;6,874;-1,70650798024224e-09;7,55303927743215e-07;-0,000122968248577703;0,0112949564020343;1,12921386809796
105;0,04;347;123,254;21;1047,52494965002;1210,82116271902;1,15588765988205;1;6,876;-1,61679016560579e-09;7,13417556614678e-07;-0,000116475296313345;0,0109187503274768;1,13547212624581
105;0,04;347,5;123,654;21;1049,33453789594;1212,24703076375;1,15525315043424;1;6,874;-1,52948665229445e-09;6,72321773685473e-07;-0,000110050604691105;0,0105444074606498;1,14161785078071
105;0,04;348;124,066;21;1051,23582872804;1213,70003121724;1,15454591448408;1;6,875;-1,43802113888603e-09;6,28793239615748e-07;-0,000103141202668215;0,010133238020172;1,14858514284956
105;0,04;348,5;124,484;21;1053,38686127555;1214,91468063885;1,15334140314576;1;6,875;-1,35042597095223e-09;5,86734956145854e-07;-9,63942323292066e-05;0,00972671943096877;1,15551289179221
105;0,04;349;122,989;22;1054,40531726115;1214,96082060916;1,1522711434774;1;6,813;-1,25330412147119e-09;5,40054159335527e-07;-8,8913857831714e-05;0,00927721985660455;1,16322357836448
105;0,04;349,5;123,44;22;1051,1689452868;1212,61121183916;1,15358355788214;1;6,875;-1,15511867690077e-09;4,92561915627941e-07;-8,12534094277117e-05;0,00881387836916977;1,17125340177026
105;0,04;350;123,909;22;1046,88724898231;1209,38626715419;1,15522112656338;1;6,875;-1,06534356686786e-09;4,48835360699104e-07;-7,41163417745133e-05;0,00837203865619906;1,17933540588776
106;0,01;344;238;0;819,367828930092;1477,66033454852;1,80341512367896;0;5,81299999999999;-7,56685477722142e-10;3,78216623205606e-07;-6,16352466262604e-05;0,00511065261886033;1,00846486092368
106;0,01;344,5;238;0;818,444677357855;1476,71571500437;1,80429509270141;0;5,375;-1,56639860721204e-09;7,15788537981046e-07;-0,000105693534491376;0,00700429471350671;0,992758673199771
106;0,01;345;238;0;819,160243838627;1476,63109958794;1,8026156795261;0;6,75;-1,77678973368523e-10;1,37157197185041e-07;-3,02338773075531e-05;0,00376501307319143;1,01950739115678
106;0,01;345,5;238;0;820,649955012066;1477,5940392134;1,80051681010775;0;6,75;-1,72707643061148e-10;1,34728614082251e-07;-2,98448357896635e-05;0,00374215310571888;1,01987833878349
106;0,01;346;238;0;822,590264919414;1479,3016349812;1,79834566255914;0;6,81299999999999;-1,6667969109373e-10;1,31848615656555e-07;-2,93917111408543e-05;0,0037155179628768;1,02032983669813
106;0,01;346,5;238;0;824,448655202943;1481,24777089808;1,79665254051929;0;6,81299999999999;-1,61875110000292e-10;1,29509277880262e-07;-2,90146742132355e-05;0,00369233329386808;1,0207579088826
106;0,01;347;238;0;826,417568935796;1483,10608270027;1,79462070804002;0;6,75;-1,55957627391404e-10;1,26624502768295e-07;-2,85498070349699e-05;0,00366456527509442;1,021223445929
106;0,01;347,5;238;0;828,135031741335;1484,51604388943;1,79260143212142;0;6,75;-1,51165943464743e-10;1,24306073184343e-07;-2,81776650126864e-05;0,00364222773565904;1,02158634079927
106;0,01;348;238;0;829,563536960633;1485,13606296273;1,79026198331233;0;6,75;-1,45708442438435e-10;1,21596916691133e-07;-2,77309634795114e-05;0,00361452290159446;1,02206713787715
106;0,01;348,5;238;0;829,896865565415;1484,91205988146;1,78927300667629;0;6,81200000000001;-1,4065733738475e-10;1,19122719883619e-07;-2,73323436016819e-05;0,00359075630626425;1,02247413911405
106;0,01;349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
106;0,01;349,5;238;0;826,862834057846;1482,51159472134;1,79293533783093;0;6,75;-1,29739242504541e-10;1,13622002918843e-07;-2,64157864631897e-05;0,00353296254336067;1,02356207072337
106;0,01;350;238;0;823,977161164924;1480,77114283793;1,79710216815287;0;6,75;-1,29765947856234e-10;1,13264848512432e-07;-2,62875024703119e-05;0,00351987285267565;1,02391429801732
106;0,05;344;119,611;22;1055,86959408761;1194,84058807888;1,13161757358053;1;6,876;-2,52435718619019e-09;1,19389380199702e-06;-0,000199737763275843;0,0156060254621156;1,13847255155256
106;0,05;344,5;118,5;23;1053,11590991482;1192,76835256684;1,13260880529601;1;6,812;-3,35776254479896e-09;1,53656990658973e-06;-0,000243404295900937;0,0173872885288288;1,12654336634072
106;0,05;345;118,958;23;1054,10401342703;1192,48453164946;1,13127785916737;1;6,812;-2,65386077785727e-09;1,23868354528437e-06;-0,000203509588695827;0,0155782455254249;1,14440609694146
106;0,05;345,5;115,148;23;1055,94254245368;1193,64932260738;1,13041124362099;1;6,812;-2,54617274184622e-09;1,18885305184521e-06;-0,000195890029047265;0,0151471275942021;1,15120467272048
106;0,05;346;115,477;23;1058,53859628431;1196,23781964738;1,13008427264383;1;6,875;-2,44308953890696e-09;1,14076315868935e-06;-0,000188460564235934;0,0147215141748217;1,15802726102717
106;0,05;346,5;115,876;23;1060,69098513848;1197,42027988549;1,12890587047759;1;6,875;-2,33214887746247e-09;1,08896100759601e-06;-0,000180454554870763;0,0142627518514024;1,16537614286621
106;0,05;347;116,251;23;1062,66840832345;1199,93372105004;1,12917040880433;1;6,875;-2,22132416700834e-09;1,03682127998922e-06;-0,000172318217965822;0,0137905570311968;1,17304765173997
106;0,05;347,5;116,64;22;1064,8157998449;1202,09501216809;1,1289229670927;1;6,875;-2,10983174209262e-09;9,837539165293e-07;-0,000163922753494812;0,013295083952519;1,18130436624364
106;0,05;348;117,048;22;1068,05763163706;1205,86579904369;1,12902690203656;1;6,875;-1,99325755111148e-09;9,28058412043874e-07;-0,00015507252747185;0,0127694561268795;1,1901283952669
106;0,05;348,5;117,466;22;1069,13293647598;1205,99959323746;1,12801650018623;1;6,812;-1,88432911455852e-09;8,75483177720657e-07;-0,000146579731861179;0,0122507115011964;1,19934563565798
106;0,05;349;117,888;23;1071,24610199722;1207,50471799629;1,12719637041856;1;6,875;-1,77167081373012e-09;8,21057420233644e-07;-0,000137793753628499;0,0117159553953448;1,20881003864115
106;0,05;349,5;118,316;23;1071,13190758565;1207,45383035915;1,12726903363449;1;6,875;-1,65717141258618e-09;7,65273376553845e-07;-0,000128695474391747;0,0111545972939001;1,21894189848285
106;0,05;350;118,746;23;1067,31403320538;1204,97301366939;1,12897701724261;1;6,876;-1,54289545744819e-09;7,09141862210157e-07;-0,000119454284157565;0,0105778102830061;1,22949436308478
107;0,01;344;238;0;820,319754683517;1476,28240620216;1,79964263663468;0;5,81299999999999;-7,84265343180802e-10;3,90326766500567e-07;-6,32162375440312e-05;0,00519089172210484;1,00781669621549
107;0,01;344,5;238;0;819,616249433819;1475,33583335864;1,80003243515216;0;5,31299999999999;-1,60784538071056e-09;7,33582290956629e-07;-0,000108001735217297;0,00711531794020433;0,991848202729746
107;0,01;345;238;0;820,239640215051;1475,30119092801;1,79862215698478;0;6,75;-1,71903069490171e-10;1,35122122198489e-07;-2,99252989017418e-05;0,00376103906840545;1,01963047028291
107;0,01;345,5;238;0;821,953899639868;1476,31976299585;1,79611017557394;0;6,75;-1,66712949165827e-10;1,32675394684711e-07;-2,95437438581527e-05;0,00373868923727696;1,02000271193015
107;0,01;346;238;0;823,785619885428;1478,0811177378;1,7942545755331;0;6,75;-1,62324514741172e-10;1,30539050030865e-07;-2,92023234440411e-05;0,00371862914818136;1,02033580676485
107;0,01;346,5;238;0;825,807734605837;1480,06758629456;1,79226655826978;0;6,81299999999999;-1,56507858641562e-10;1,27762320703712e-07;-2,87660594327574e-05;0,00369302612130493;1,02076770309941
107;0,01;347;238;0;827,645410288163;1481,96175346982;1,79057569225671;0;6,81299999999999;-1,50965101864342e-10;1,25052195647396e-07;-2,83293349480574e-05;0,00366666045577932;1,02122743627652
107;0,01;347,5;238;0;829,530821347537;1483,37723153051;1,78821231635592;0;6,81200000000001;-1,46590464901059e-10;1,22870606560954e-07;-2,79727560616209e-05;0,00364516062037079;1,02158481364776
107;0,01;348;238;0;830,823202483325;1484,00710493077;1,78618880707121;0;6,75;-1,40456525822018e-10;1,19904330606477e-07;-2,74934308323513e-05;0,00361593616098919;1,02208254787506
107;0,01;348,5;238;0;831,283155519909;1483,72828155062;1,78486508682189;0;6,75;-1,35910150693777e-10;1,17677661831717e-07;-2,71327957613096e-05;0,00359397041156271;1,02246948552157
107;0,01;349;238;0;830,266639400763;1482,74810002773;1,78586977925295;0;6,81200000000001;-1,30672678097363e-10;1,15071634459287e-07;-2,67040832832992e-05;0,00356760067321363;1,02294342392261
107;0,01;349,5;238;0;828,109561291683;1481,23180232863;1,78869061723935;0;6,81299999999999;-1,25369229131713e-10;1,12353617711565e-07;-2,62414824756362e-05;0,00353757827924317;1,02352538951605
107;0,01;350;238;0;824,976419118734;1479,44993371845;1,79332390530489;0;6,75;-1,252949663571e-10;1,11979369693981e-07;-2,6121340968288e-05;0,00352567262876897;1,02385676265548
107;0,02;344;168,69;21;966,357382318108;1303,04094855088;1,34840481626491;1;6,875;-4,59798662704167e-09;2,05359153656635e-06;-0,00028770661187107;0,0165349015652646;0,967476659537413
107;0,02;344,5;169,116;21;966,648794315102;1301,92359451205;1,34684241284809;1;6,81200000000001;-3,27151744955757e-09;1,50367879654326e-06;-0,000216610872261142;0,0135399825421186;0,990423786918974
107;0,02;345;169,548;20;968,939411442025;1303,57646237599;1,34536426837664;1;6,81200000000001;-3,29204561936535e-09;1,51416711462222e-06;-0,000218402528943912;0,0136547854088652;0,988333146892371
107;0,02;345,5;169,973;20;971,308909476298;1305,77542265823;1,34434618062164;1;6,81200000000001;-3,31320835371766e-09;1,5249416492136e-06;-0,00022023467432652;0,0137715726530879;0,986259054038577
107;0,02;346;168,063;21;973,758810744255;1307,93927100975;1,34318607090197;1;6,81200000000001;-3,33007152392792e-09;1,53362786846198e-06;-0,000221721198949619;0,013864911330519;0,984709400168147
107;0,02;346,5;168,52;21;976,046666841449;1310,02885025816;1,34217849900302;1;6,81200000000001;-3,34467638031965e-09;1,54136440895976e-06;-0,000223108292227452;0,0139592426612229;0,98285843271747
107;0,02;347;168,988;21;978,418153382397;1312,23798814557;1,34118319821557;1;6,875;-3,35844314243515e-09;1,54869880199964e-06;-0,000224428803354272;0,0140501284308686;0,981021845237138
107;0,02;347,5;169,459;21;980,562819743114;1314,17191165103;1,34022204920569;1;6,87599999999998;-3,37460188416567e-09;1,55749171479276e-06;-0,000226046293972995;0,0141637524683069;0,978662697767801
107;0,02;348;169,931;20;983,054813965785;1316,09632406433;1,33878223814907;1;6,81299999999999;-3,38439693146256e-09;1,56321802629873e-06;-0,000227163516842341;0,014246289886122;0,97686286843895
107;0,02;348,5;170,407;20;983,85130743835;1315,55567970579;1,33714888597455;1;6,81299999999999;-3,39555193963359e-09;1,56987682896165e-06;-0,000228495947033784;0,0143474556335904;0,974597960503315
107;0,02;349;170,882;20;982,507910752776;1313,59290944593;1,33697947372198;1;6,81299999999999;-3,4087751689633e-09;1,57757320419935e-06;-0,000229989508855684;0,0144556313407089;0,97240432461657
107;0,02;349,5;171,357;20;978,531689633755;1310,98517372652;1,33974728423685;1;6,81299999999999;-3,41753690061305e-09;1,58262196023962e-06;-0,00023096711785025;0,0145269165862638;0,970921626261319
107;0,02;350;171,835;20;973,52747455257;1307,83745835327;1,34340066668827;1;6,81200000000001;-3,44364367507846e-09;1,59587614195479e-06;-0,000233233237954116;0,0146740346670274;0,968104825920137
107;0,05;344;118,027;26;1060,91197703861;1206,38038566526;1,13711637890327;1;6,876;-2,34023006154635e-09;1,11239167272109e-06;-0,000188835505500459;0,0151497070954;1,14265058497001
107;0,05;344,5;118,476;26;1057,73045261651;1203,76487292764;1,1380639272982;1;6,874;-2,65357324789066e-09;1,23830690635601e-06;-0,000204212507313371;0,0157154051836023;1,14071595599111
107;0,05;345;114,697;27;1057,90233364713;1202,67302264375;1,13684693226597;1;6,876;-2,54163723584527e-09;1,18693291207515e-06;-0,00019642380703837;0,0152791196026273;1,14749967084081
107;0,05;345,5;115,003;27;1060,01667612368;1204,09491941393;1,13592073269745;1;6,875;-2,43220134452494e-09;1,13643064408915e-06;-0,000188708200507238;0,0148419005945646;1,15442651707822
107;0,05;346;115,4;27;1062,5131290824;1206,62784956015;1,13563570795799;1;6,875;-2,32213145247416e-09;1,08522948376619e-06;-0,000180822903819884;0,0143924115813723;1,16154984846272
107;0,05;346,5;115,781;27;1065,14799756185;1208,49247975062;1,1345770564437;1;6,875;-2,21014389143508e-09;1,03272631925133e-06;-0,000172666266650147;0,0139223189669527;1,16911702026639
107;0,05;347;116,169;27;1067,31662323267;1210,52117515553;1,1341725115169;1;6,875;-2,10180288462227e-09;9,81501438962304e-07;-0,000164612712493569;0,0134503398603403;1,17688761166936
107;0,05;347,5;116,575;26;1069,68930797569;1213,0382554227;1,13400989088906;1;6,875;-1,982041588746e-09;9,24852082046991e-07;-0,000155715433908401;0,0129295705071352;1,18547782112762
107;0,05;348;116,993;26;1071,7658017049;1214,68478110486;1,13334907605058;1;6,875;-1,86462251620435e-09;8,68782888622401e-07;-0,000146795040386903;0,0123983138669423;1,19442980079828
107;0,05;348,5;117,415;26;1074,12662949096;1217,06952191966;1,1330782502771;1;6,875;-1,75175803304271e-09;8,14255314321291e-07;-0,000137975048980713;0,011859033334334;1,20400892297186
107;0,05;349;117,842;26;1075,58777553416;1218,06022775943;1,13246008876822;1;6,812;-1,63591614221929e-09;7,5817031027338e-07;-0,000128900546294724;0,0113059395538392;1,21376826847338
107;0,05;349,5;118,272;26;1073,63856206117;1215,98207158761;1,13258047405932;1;6,875;-1,52402147576772e-09;7,03489221587725e-07;-0,000119935032764336;0,0107481319109847;1,22397791096062
107;0,05;350;118,705;26;1069,68005865809;1213,35119976883;1,13431225528405;1;6,876;-1,40667250106598e-09;6,45974112374739e-07;-0,000110482075134933;0,0101589842131608;1,23476216029986
108;0,01;344;238;0;821,387067141988;1474,86256998394;1,79557559277835;0;5,81299999999999;-8,10795121190798e-10;4,01919804027067e-07;-6,47147830553139e-05;0,00526681496229216;1,00719605083754
108;0,01;344,5;238;0;820,739566187534;1473,91270295332;1,79583483442851;0;5,31299999999999;-1,65240753809342e-09;7,52843309935186e-07;-0,000110529035157614;0,00723711034912646;0,990827897659165
108;0,01;345;238;0;821,425494722846;1473,87745493824;1,79429231793631;0;6,81299999999999;-1,68926248512158e-10;1,34489028167171e-07;-2,98434183319243e-05;0,00377011277186253;1,01954154265421
108;0,01;345,5;238;0;823,206572218122;1474,97205869277;1,79173989672904;0;6,81200000000001;-1,64007824171081e-10;1,32121678124906e-07;-2,94683198506265e-05;0,00374793780723371;1,0199184660807
108;0,01;346;238;0;825,064808161477;1476,82511961424;1,7899504438992;0;6,75;-1,57590266268387e-10;1,29132827413308e-07;-2,90123598850701e-05;0,00372239244751165;1,020303304391
108;0,01;346,5;238;0;827,093801305999;1478,84690596622;1,78800385594849;0;6,75;-1,52628408675363e-10;1,26702189812188e-07;-2,86205821961617e-05;0,00369916003734029;1,02068944647987
108;0,01;347;238;0;828,968141570385;1480,77767198101;1,78629020552689;0;6,81299999999999;-1,47075179666369e-10;1,24039328740785e-07;-2,81970513830553e-05;0,00367339606902522;1,02117202187864
